2025-04-22 16:44:20,524 - INFO - Base de données initialisée avec succès
2025-04-22 17:23:36,376 - INFO - Base de données initialisée avec succès
2025-04-22 17:23:36,379 - INFO - Modèle chargé avec succès
2025-04-22 17:23:46,251 - INFO - Base de données initialisée avec succès
2025-04-22 17:23:46,255 - INFO - Modèle chargé avec succès
2025-04-22 17:23:50,348 - INFO - Base de données initialisée avec succès
2025-04-22 17:23:50,351 - INFO - Modèle chargé avec succès
2025-04-22 17:24:00,690 - INFO - Base de données initialisée avec succès
2025-04-22 17:24:00,694 - INFO - Modèle chargé avec succès
2025-04-22 17:24:00,744 - INFO - Récupération de 6 analyses pour l'utilisateur 2
2025-04-22 17:24:06,199 - INFO - Base de données initialisée avec succès
2025-04-22 17:24:06,203 - INFO - Modèle chargé avec succès
2025-04-22 17:24:19,370 - INFO - Base de données initialisée avec succès
2025-04-22 17:24:19,374 - INFO - Modèle chargé avec succès
2025-04-22 17:25:48,456 - INFO - Base de données initialisée avec succès
2025-04-22 17:25:50,613 - INFO - Modèle chargé avec succès
2025-04-22 17:26:01,713 - INFO - Base de données initialisée avec succès
2025-04-22 17:26:01,720 - INFO - Modèle chargé avec succès
2025-04-22 17:26:01,770 - INFO - Utilisateur authentifié: salma
2025-04-22 17:26:01,924 - INFO - Base de données initialisée avec succès
2025-04-22 17:26:01,928 - INFO - Modèle chargé avec succès
2025-04-23 13:06:29,798 - INFO - Base de données initialisée avec succès
2025-04-23 13:06:47,934 - INFO - Modèle chargé avec succès
2025-04-25 11:08:53,405 - INFO - Base de données initialisée avec succès
2025-04-25 11:09:11,100 - INFO - Modèle chargé avec succès
2025-04-25 11:16:23,868 - INFO - Base de données initialisée avec succès
2025-04-25 11:16:23,873 - INFO - Modèle chargé avec succès
2025-04-25 11:16:23,899 - INFO - Utilisateur authentifié: salma
2025-04-25 11:16:24,003 - INFO - Base de données initialisée avec succès
2025-04-25 11:16:24,006 - INFO - Modèle chargé avec succès
2025-04-25 11:16:30,124 - INFO - Base de données initialisée avec succès
2025-04-25 11:16:30,125 - INFO - Modèle chargé avec succès
2025-04-25 11:16:49,662 - INFO - Base de données initialisée avec succès
2025-04-25 11:16:49,665 - INFO - Modèle chargé avec succès
2025-04-25 11:16:49,779 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-25 11:23:53,602 - INFO - Base de données initialisée avec succès
2025-04-25 11:23:53,605 - INFO - Modèle chargé avec succès
2025-04-27 00:24:18,646 - INFO - Base de données initialisée avec succès
2025-04-27 00:24:45,044 - INFO - Modèle chargé avec succès
2025-04-27 00:25:11,215 - INFO - Base de données initialisée avec succès
2025-04-27 00:25:11,220 - INFO - Modèle chargé avec succès
2025-04-27 00:25:11,256 - INFO - Utilisateur authentifié: salma
2025-04-27 00:25:11,356 - INFO - Base de données initialisée avec succès
2025-04-27 00:25:11,359 - INFO - Modèle chargé avec succès
2025-04-27 00:25:21,144 - INFO - Base de données initialisée avec succès
2025-04-27 00:25:21,147 - INFO - Modèle chargé avec succès
2025-04-27 00:25:35,022 - INFO - Base de données initialisée avec succès
2025-04-27 00:25:35,029 - INFO - Modèle chargé avec succès
2025-04-27 00:25:35,229 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 00:26:02,440 - INFO - Base de données initialisée avec succès
2025-04-27 00:26:02,444 - INFO - Modèle chargé avec succès
2025-04-27 00:26:15,286 - INFO - Base de données initialisée avec succès
2025-04-27 00:26:15,293 - INFO - Modèle chargé avec succès
2025-04-27 00:26:26,178 - INFO - Base de données initialisée avec succès
2025-04-27 00:26:26,182 - INFO - Modèle chargé avec succès
2025-04-27 00:26:30,568 - INFO - Base de données initialisée avec succès
2025-04-27 00:26:30,571 - INFO - Modèle chargé avec succès
2025-04-27 00:26:30,657 - ERROR - Erreur lors de l'analyse par lot: could not convert string to float: 'No'
2025-04-27 00:26:42,296 - INFO - Base de données initialisée avec succès
2025-04-27 00:26:42,301 - INFO - Modèle chargé avec succès
2025-04-27 00:26:44,137 - INFO - Base de données initialisée avec succès
2025-04-27 00:26:44,142 - INFO - Modèle chargé avec succès
2025-04-27 00:26:44,221 - ERROR - Erreur lors de l'analyse par lot: could not convert string to float: '```'
2025-04-27 00:26:50,210 - INFO - Base de données initialisée avec succès
2025-04-27 00:26:50,215 - INFO - Modèle chargé avec succès
2025-04-27 00:26:50,284 - ERROR - Erreur lors de l'analyse par lot: could not convert string to float: '```'
2025-04-27 00:27:00,988 - INFO - Base de données initialisée avec succès
2025-04-27 00:27:00,990 - INFO - Modèle chargé avec succès
2025-04-27 00:27:03,881 - INFO - Base de données initialisée avec succès
2025-04-27 00:27:03,883 - INFO - Modèle chargé avec succès
2025-04-27 00:27:03,953 - ERROR - Erreur lors de l'analyse par lot: could not convert string to float: '```'
2025-04-27 00:27:19,316 - INFO - Base de données initialisée avec succès
2025-04-27 00:27:19,319 - INFO - Modèle chargé avec succès
2025-04-27 00:27:21,514 - INFO - Base de données initialisée avec succès
2025-04-27 00:27:21,517 - INFO - Modèle chargé avec succès
2025-04-27 00:27:21,593 - ERROR - Erreur lors de l'analyse par lot: could not convert string to float: 'Oui'
2025-04-27 00:27:37,671 - INFO - Base de données initialisée avec succès
2025-04-27 00:27:37,676 - INFO - Modèle chargé avec succès
2025-04-27 00:27:39,980 - INFO - Base de données initialisée avec succès
2025-04-27 00:27:39,984 - INFO - Modèle chargé avec succès
2025-04-27 00:27:40,059 - ERROR - Erreur lors de l'analyse par lot: could not convert string to float: 'No'
2025-04-27 00:28:12,798 - INFO - Base de données initialisée avec succès
2025-04-27 00:28:12,800 - INFO - Modèle chargé avec succès
2025-04-27 00:28:27,416 - INFO - Base de données initialisée avec succès
2025-04-27 00:28:27,420 - INFO - Modèle chargé avec succès
2025-04-27 00:28:29,287 - INFO - Base de données initialisée avec succès
2025-04-27 00:28:29,295 - INFO - Modèle chargé avec succès
2025-04-27 00:28:29,443 - ERROR - Erreur lors de l'analyse par lot: could not convert string to float: '```'
2025-04-27 00:28:39,948 - INFO - Base de données initialisée avec succès
2025-04-27 00:28:39,951 - INFO - Modèle chargé avec succès
2025-04-27 00:28:45,953 - INFO - Base de données initialisée avec succès
2025-04-27 00:28:45,956 - INFO - Modèle chargé avec succès
2025-04-27 00:28:46,011 - ERROR - Erreur lors de l'analyse par lot: could not convert string to float: '```'
2025-04-27 00:29:19,207 - INFO - Base de données initialisée avec succès
2025-04-27 00:29:19,210 - INFO - Modèle chargé avec succès
2025-04-27 00:29:21,125 - INFO - Base de données initialisée avec succès
2025-04-27 00:29:21,132 - INFO - Modèle chargé avec succès
2025-04-27 00:29:21,249 - ERROR - Erreur lors de l'analyse par lot: could not convert string to float: 'Oui'
2025-04-27 12:20:57,069 - INFO - Base de données initialisée avec succès
2025-04-27 12:21:27,525 - INFO - Modèle chargé avec succès
2025-04-27 12:21:59,000 - INFO - Base de données initialisée avec succès
2025-04-27 12:21:59,009 - INFO - Modèle chargé avec succès
2025-04-27 12:21:59,039 - INFO - Utilisateur authentifié: salma
2025-04-27 12:21:59,128 - INFO - Base de données initialisée avec succès
2025-04-27 12:21:59,132 - INFO - Modèle chargé avec succès
2025-04-27 12:22:12,152 - INFO - Base de données initialisée avec succès
2025-04-27 12:22:12,157 - INFO - Modèle chargé avec succès
2025-04-27 12:22:26,374 - INFO - Base de données initialisée avec succès
2025-04-27 12:22:26,381 - INFO - Modèle chargé avec succès
2025-04-27 12:22:26,566 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 12:23:00,093 - INFO - Base de données initialisée avec succès
2025-04-27 12:23:00,101 - INFO - Modèle chargé avec succès
2025-04-27 12:23:00,170 - INFO - Récupération de 9 analyses pour l'utilisateur 2
2025-04-27 12:23:27,109 - INFO - Base de données initialisée avec succès
2025-04-27 12:23:27,114 - INFO - Modèle chargé avec succès
2025-04-27 12:23:42,826 - INFO - Base de données initialisée avec succès
2025-04-27 12:23:42,828 - INFO - Modèle chargé avec succès
2025-04-27 12:24:35,336 - INFO - Base de données initialisée avec succès
2025-04-27 12:24:35,338 - INFO - Modèle chargé avec succès
2025-04-27 12:24:38,944 - INFO - Base de données initialisée avec succès
2025-04-27 12:24:38,949 - INFO - Modèle chargé avec succès
2025-04-27 12:24:41,597 - INFO - Base de données initialisée avec succès
2025-04-27 12:24:41,601 - INFO - Modèle chargé avec succès
2025-04-27 12:24:41,709 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 16:45:16,010 - INFO - Base de données initialisée avec succès
2025-04-27 16:45:21,169 - INFO - Modèle chargé avec succès
2025-04-27 16:45:34,722 - INFO - Base de données initialisée avec succès
2025-04-27 16:45:34,724 - INFO - Modèle chargé avec succès
2025-04-27 16:45:34,749 - INFO - Utilisateur authentifié: salma
2025-04-27 16:45:34,845 - INFO - Base de données initialisée avec succès
2025-04-27 16:45:34,848 - INFO - Modèle chargé avec succès
2025-04-27 16:45:39,738 - INFO - Base de données initialisée avec succès
2025-04-27 16:45:39,742 - INFO - Modèle chargé avec succès
2025-04-27 16:46:30,108 - INFO - Base de données initialisée avec succès
2025-04-27 16:46:30,111 - INFO - Modèle chargé avec succès
2025-04-27 16:46:32,914 - INFO - Base de données initialisée avec succès
2025-04-27 16:46:32,923 - INFO - Modèle chargé avec succès
2025-04-27 16:46:33,086 - ERROR - Erreur lors de l'analyse par lot: could not convert string to float: '```'
2025-04-27 17:08:07,889 - INFO - Base de données initialisée avec succès
2025-04-27 17:08:09,960 - INFO - Modèle chargé avec succès
2025-04-27 17:08:25,555 - INFO - Base de données initialisée avec succès
2025-04-27 17:08:25,562 - INFO - Modèle chargé avec succès
2025-04-27 17:08:25,612 - INFO - Utilisateur authentifié: salma
2025-04-27 17:08:25,755 - INFO - Base de données initialisée avec succès
2025-04-27 17:08:25,758 - INFO - Modèle chargé avec succès
2025-04-27 17:08:31,443 - INFO - Base de données initialisée avec succès
2025-04-27 17:08:31,447 - INFO - Modèle chargé avec succès
2025-04-27 17:08:34,009 - INFO - Base de données initialisée avec succès
2025-04-27 17:08:34,013 - INFO - Modèle chargé avec succès
2025-04-27 17:08:34,208 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 17:08:56,911 - INFO - Base de données initialisée avec succès
2025-04-27 17:08:56,915 - INFO - Modèle chargé avec succès
2025-04-27 17:08:57,039 - ERROR - Erreur de conversion des types: invalid literal for int() with base 10: 'No'
2025-04-27 17:20:42,199 - ERROR - Erreur clean_dataframe: Certaines valeurs ne peuvent pas être converties
2025-04-27 17:20:57,876 - ERROR - Erreur clean_dataframe: Certaines valeurs ne peuvent pas être converties
2025-04-27 17:21:15,869 - ERROR - Erreur clean_dataframe: Certaines valeurs ne peuvent pas être converties
2025-04-27 17:21:28,991 - ERROR - Erreur clean_dataframe: Certaines valeurs ne peuvent pas être converties
2025-04-27 17:21:38,980 - ERROR - Erreur clean_dataframe: Certaines valeurs ne peuvent pas être converties
2025-04-27 19:40:30,464 - ERROR - Erreur clean_dataframe: Certaines valeurs ne peuvent pas être converties
2025-04-27 20:08:26,107 - ERROR - Erreur clean_dataframe: Certaines valeurs ne peuvent pas être converties
2025-04-27 20:11:34,795 - INFO - Base de données initialisée avec succès
2025-04-27 20:11:37,174 - INFO - Modèle chargé avec succès
2025-04-27 20:11:51,291 - INFO - Base de données initialisée avec succès
2025-04-27 20:11:51,300 - INFO - Modèle chargé avec succès
2025-04-27 20:11:51,363 - INFO - Utilisateur authentifié: salma
2025-04-27 20:11:51,525 - INFO - Base de données initialisée avec succès
2025-04-27 20:11:51,529 - INFO - Modèle chargé avec succès
2025-04-27 20:11:57,435 - INFO - Base de données initialisée avec succès
2025-04-27 20:11:57,441 - INFO - Modèle chargé avec succès
2025-04-27 20:12:07,046 - INFO - Base de données initialisée avec succès
2025-04-27 20:12:07,048 - INFO - Modèle chargé avec succès
2025-04-27 20:12:09,837 - INFO - Base de données initialisée avec succès
2025-04-27 20:12:09,842 - INFO - Modèle chargé avec succès
2025-04-27 20:12:10,003 - ERROR - Erreur lors de l'analyse par lot: could not convert string to float: 'No'
2025-04-27 20:24:33,812 - INFO - Base de données initialisée avec succès
2025-04-27 20:24:35,945 - INFO - Modèle chargé avec succès
2025-04-27 20:24:47,282 - INFO - Base de données initialisée avec succès
2025-04-27 20:24:47,291 - INFO - Modèle chargé avec succès
2025-04-27 20:24:47,354 - INFO - Utilisateur authentifié: salma
2025-04-27 20:24:47,474 - INFO - Base de données initialisée avec succès
2025-04-27 20:24:47,476 - INFO - Modèle chargé avec succès
2025-04-27 20:24:52,311 - INFO - Base de données initialisée avec succès
2025-04-27 20:24:52,319 - INFO - Modèle chargé avec succès
2025-04-27 20:25:00,235 - INFO - Base de données initialisée avec succès
2025-04-27 20:25:00,237 - INFO - Modèle chargé avec succès
2025-04-27 20:25:02,849 - INFO - Base de données initialisée avec succès
2025-04-27 20:25:02,857 - INFO - Modèle chargé avec succès
2025-04-27 20:25:03,045 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,088 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,118 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,140 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,154 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,166 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,180 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,192 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,207 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,220 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,231 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,243 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,255 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,265 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,278 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,291 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,304 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,317 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,330 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,342 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,355 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,368 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,381 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,395 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,409 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,422 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,435 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,448 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,463 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,477 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,490 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,503 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,520 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,534 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,548 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,561 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,575 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,591 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,609 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,627 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,642 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,656 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,667 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,680 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,696 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,710 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,725 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,739 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,755 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,770 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,784 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,798 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,811 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,825 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,839 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,855 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,869 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,884 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,900 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,915 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,929 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,944 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,963 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:03,988 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:04,009 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:04,034 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:04,055 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:04,076 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:04,100 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:04,121 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:04,144 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:04,183 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:04,202 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:04,221 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:04,238 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:04,258 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:04,277 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:04,293 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:04,310 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:04,328 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:04,345 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:04,364 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:04,383 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:04,400 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:04,417 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:04,436 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:04,451 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:04,467 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:04,484 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:04,503 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:04,519 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:04,534 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:04,551 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
2025-04-27 20:25:04,568 - INFO - Nouvelle analyse enregistrée pour l'utilisateur 2
